id,text,Joy,Fear,Anger,Sadness,Disgust,Surprise,split
ukr_train_track1_04279,"У мене менший брат 
Не варіант",0,0,0,0,0,0,test
ukr_train_track1_04280,поки не поїдеш до батьків в село,0,0,0,0,0,0,test
ukr_train_track1_04281,я вже не на роботі.,0,0,0,0,0,0,test
ukr_train_track1_04282,#новинка Океан Ельзи – Стріляй,0,0,0,0,0,0,test
ukr_train_track1_04283,", рибалка і світанок біля Дніпра.",0,0,0,0,0,0,test
ukr_train_track1_04284,"і якщо так, то ризикну",0,0,0,0,0,0,test
ukr_train_track1_04285,Відео та фото з відкриття виставки,0,0,0,0,0,0,test
ukr_train_track1_04286," чорничний кекс в депресії (я не знаю, як це намалювати, але нехай)",0,0,0,0,0,0,test
ukr_train_track1_04287,"Я чому питаю, купила собі два симпатичних леопардових шарфіки, а їх бракують. я вважаю, що це не вульгарно, якщо знати з чим носити.",0,0,0,0,0,0,test
ukr_train_track1_04288,"Якщо ти ображаєшся на когось, то це не причина ображатись на всіх",0,0,0,0,0,0,test
ukr_train_track1_04289,"Зайшла в тві і зразу видно, що вчора пила.",0,0,0,0,0,0,test
ukr_train_track1_04290,"*пішла шукать гороскоп про то, як знаки мстять за прідатільства*",0,0,0,0,0,0,test
ukr_train_track1_04291,"- Я коли була в Дубай чи Італії, то в мене депресій не було.",0,0,0,0,0,0,test
ukr_train_track1_04292,Ось пройшлась трохи по вітру.,0,0,0,0,0,0,test
ukr_train_track1_04293," виспатися теж корисно) хочу завтра в Арсенал на фестиваль вуличної їжі, спробувати там каву-приєднуйтеся :)",0,0,0,0,0,0,test
ukr_train_track1_04294,"RT : Як допомогти майдану, якщо ти у Львові #Львів #євромайдан ",0,0,0,0,0,0,test
ukr_train_track1_04295,"З днем народження, зірочко !",0,0,0,0,0,0,test
ukr_train_track1_04296, бійся вовка - сери в хаті. казала моя бабауся,0,0,0,0,0,0,test
ukr_train_track1_04297,"Він каже, що коли ми були в ресторані, то він побачив в супі гось чопне і накрутив",0,0,0,0,0,0,test
ukr_train_track1_04298,Часто бачу монахинь на вулицях Львова.,0,0,0,0,0,0,test
ukr_train_track1_04299,"1 сезон дивилась ще в 8-му класі, а книгу прочитала цього року.",0,0,0,0,0,0,test
ukr_train_track1_04300,"Кращі відео 2014 року, зняті за допомогою дронів  viageektimes_ru #geektimes",0,0,0,0,0,0,test
ukr_train_track1_04301,"одна тьотя приїхала з київського відрядження і розказувала шо на майдані таке враження шо нацисти, всі якіто злі і ше брудно та купа бомжів.",0,0,0,0,0,0,test
ukr_train_track1_04302,"Чорт, пишіть більше будь ласка",0,0,0,0,0,0,test
ukr_train_track1_04303,Брату подарували торт із пива.,0,0,0,0,0,0,test
ukr_train_track1_04304,В парку Тараса Шевченка по вечорам вихідних кіно під відкритим небом.,0,0,0,0,0,0,test
ukr_train_track1_04305," можеш не вірити, але сьогодні про те саме думала.",0,0,0,0,0,0,test
ukr_train_track1_04306,"Спостерігаю, як українські художники знайшли ще більш диких дикунів і задоволено носять їх по фейсбуку",0,0,0,0,0,0,test
ukr_train_track1_04307,А їхати 25го і знову ночувати в готелі мені не вигідно. тому шукаю варіанти.,0,0,0,0,0,0,test
ukr_train_track1_04308,вчорашню чечевицю залила збитими яйками і запекла на сковорідці. доволі їстибельний обід,0,0,0,0,0,0,test
ukr_train_track1_04309,Тепер я хочу в Будапешт.,0,0,0,0,0,0,test
ukr_train_track1_04310,"Де ледве чутним голосом кричить ""на поміч"" наївна Надя.",0,0,0,0,0,0,test
ukr_train_track1_04311,Моя Наталі сказала дуже хорочу річ.,0,0,0,0,0,0,test
ukr_train_track1_04312,"стою в пробці на вул. просвіти.

тримайте мене без макіяжу в стрічку :",0,0,0,0,0,0,test
ukr_train_track1_04313,це ще вміти так треба,0,0,0,0,0,0,test
ukr_train_track1_04314,"Розлінилась настільки, що маску з глини купила в тюбику ",0,0,0,0,0,0,test
ukr_train_track1_04315,"Коли я вперше поїхала у Францію, мені було 8років.",0,0,0,0,0,0,test
ukr_train_track1_04316,"перепрошую.
то у мене глюк зі школи)",0,0,0,0,0,0,test
ukr_train_track1_04317,"Чувак із ""закінченням пекла"" вітав",0,0,0,0,0,0,test
ukr_train_track1_04318,"понюхала молдавське вино, вмочила кінчик язки.",0,0,0,0,0,0,test
ukr_train_track1_04319,Не пішла сьогодні на йогу.,0,0,0,0,0,0,test
ukr_train_track1_04320,"Хоча в нас в універі був професор, який носив, з нього ржали.",0,0,0,0,0,0,test
ukr_train_track1_04321,- чому ми не купили несквік в Шевченко на вокзалі?,0,0,0,0,0,0,test
ukr_train_track1_04322,"Кордон я дуже вшистко
з машиной пролетів,
прикордонник мене
за кулак сємок пропустив
#np",0,0,0,0,0,0,test
ukr_train_track1_04323,"Завтра відмінили пари, можна сидіти до ранку з гітарою",0,0,0,0,0,0,test
ukr_train_track1_04324," запис буде йти, а трансляцію відключають",0,0,0,0,0,0,test
ukr_train_track1_04325,"Незручні свідки та виконавці почали ""скоропостіжно"" вмирати.",0,0,0,0,0,0,test
ukr_train_track1_04326,кидай) я під будинком сфотографувала,0,0,0,0,0,0,test
ukr_train_track1_04327,"не шапіто, як було всі ці роки.",0,0,0,0,0,0,test
ukr_train_track1_04328,Сама власниця нам радила страви.,0,0,0,0,0,0,test
ukr_train_track1_04329,мені в дядька валєри по 18,0,0,0,0,0,0,test
ukr_train_track1_04330,"  у мене приватний садочок, де батьки платять 5к євро в рік.",0,0,0,0,0,0,test
ukr_train_track1_04331,Потрапила в інст укртві #моє_вперше,0,0,0,0,0,0,test
ukr_train_track1_04332,"Скоротили уроки, і я дві години сиділа в басейні, чекаючи початку тренування.",0,0,0,0,0,0,test
ukr_train_track1_04333,ммм смакота? як на рахунок #твішось і #твікіно ?,0,0,0,0,0,0,test
ukr_train_track1_04334,Закуталась в мякенький халат і зарилась під одіяло.гріюсь.,0,0,0,0,0,0,test
ukr_train_track1_04335,чому б не сьогодні? чим цей вечір гірший за інші?),0,0,0,0,0,0,test
ukr_train_track1_04336,"  день піксельних свинособак, що стоять за спинами дітей і жінок

– а за іх спінамі будєм стоять ми © Путен, ізбраноє",0,0,0,0,0,0,test
ukr_train_track1_04337,Біхус гамно і Ноєм лайно.,0,0,0,0,0,0,test
ukr_train_track1_04338,"Може, ну його сьогодні роботу?",0,0,0,0,0,0,test
ukr_train_track1_04339,Подруга показала квиточок з трамваю на Сихів #Львів  Ммммодерновий,0,0,0,0,0,0,test
ukr_train_track1_04340,Під селом Моринці сталась велика аварія.,0,0,0,0,0,0,test
ukr_train_track1_04341,З нетерпінням чекаю коли декларувати потрібно буде в тому числі і видатки.,0,0,0,0,0,0,test
ukr_train_track1_04342,А це серіал з натальєю орейро!,0,0,0,0,0,0,test
ukr_train_track1_04343,"Привіт болісне слово ""вставать""
RT: Привіт, лінь.",0,0,0,0,0,0,test
ukr_train_track1_04344,"Я думаю, що не серйозні стосунки зазвичай ""лякають"" чуваків, а саме наша емоційна залежність від них.",0,0,0,0,0,0,test
ukr_train_track1_04345,бачу тіки красівих женщін у вишиванках),0,0,0,0,0,0,test
ukr_train_track1_04346,"Малий питав,з ким  я пасла корову коли була мала.",0,0,0,0,0,0,test
ukr_train_track1_04347,"може вона веганка не через те, що їй тварин жалко, а через те, що організм тваринний білок не засвоює, наприклад) або і не веганка зовсім)",0,0,0,0,0,0,test
ukr_train_track1_04348,європейської спільноти RT : Глибини занепокоєння ,0,0,0,0,0,0,test
ukr_train_track1_04349,коротко про мої вечірні думки -,0,0,0,0,0,0,test
ukr_train_track1_04350,нема пива і не скоро буде.село.,0,0,0,0,0,0,test
ukr_train_track1_04351,"#чайка 
Давненько вона не працювала.",0,0,0,0,0,0,test
ukr_train_track1_04352,"Ну,видно,я туга..ніяк причинно-наслідкового зв""язку не вловлю..",0,0,0,0,0,0,test
ukr_train_track1_04353,А самі як то бачите?,0,0,0,0,0,0,test
ukr_train_track1_04354, нам на занятті з вокалу казали,0,0,0,0,0,0,test
ukr_train_track1_04355,"   я дещо скептично поставилась до цієї книжки, бо знаю багато про французьких дітей))",0,0,0,0,0,0,test
ukr_train_track1_04356,"можна спробувати, але коли снігу не буде",0,0,0,0,0,0,test
ukr_train_track1_04357," безформінне нєчно. в хмельницькому кльова, бачила фотку",0,0,0,0,0,0,test
ukr_train_track1_04358,"В аудиторію ввалився чувак, голосно співаючи Кобзона.",0,0,0,0,0,0,test
ukr_train_track1_04359,"Відкриватися смакам мене навчила книжка ""Французьке виховання"" Дракерман.",0,0,0,0,0,0,test
ukr_train_track1_04360,"Канєшно до того часу  посивіє, це гірше",0,0,0,0,0,0,test
ukr_train_track1_04361,"Вкотре зустрічаю ретвіт і думаю, що спокійно можна не фоловити )))",0,0,0,0,0,0,test
ukr_train_track1_04362,"Пару днів тупила з таксі поки не взнала, що #Uber є в Одесі.",0,0,0,0,0,0,test
ukr_train_track1_04363,"яка ж це була шикарна загальна полеміка.
справді, найкраще у турнірі - це досвід і дискусії.",0,0,0,0,0,0,test
ukr_train_track1_04364, спала з двома галужнетівцями в ліжку.,0,0,0,0,0,0,test
ukr_train_track1_04365,"Ну прикольно ж - приїхати зі своєї країни познімати, як дикуни планують воювати з НАТО, що вам неясно",0,0,0,0,0,0,test
ukr_train_track1_04366,Що приніс новий рік,0,0,0,0,0,0,test
ukr_train_track1_04367,"В мене був одногрупник, з яким в нас були майже ідентичні почерки.",0,0,0,0,0,0,test
ukr_train_track1_04368, я теж хочу кудись поїхати. і поїду—на сесію,0,0,0,0,0,0,test
ukr_train_track1_04369,#sexymonday так #sexymonday RT : Щоб ви не скучали і спешл для  #sexymonday,0,0,0,0,0,0,test
ukr_train_track1_04370,"Підійшла до незнайомого таксиста в Корсуні:
- До Саморідні завезете?",0,0,0,0,0,0,test
ukr_train_track1_04371,Просили викладачку з французької посміятись після іспиту з нас.,0,0,0,0,0,0,test
ukr_train_track1_04372,Дівчата ходять містом в шортах-трусах і з голими животами.,0,0,0,0,0,0,test
ukr_train_track1_04373,#к402 святкували 5 років в Роберта Домса,0,0,0,0,0,0,test
ukr_train_track1_04374,Чому ви зацікавилися саме темою брудних нелегальних ринків?,0,0,0,0,0,0,test
ukr_train_track1_04375,думала де ти пропав з тві,0,0,0,0,0,0,test
ukr_train_track1_04376,"1. Бачили очі, що купували.",0,0,0,0,0,0,test
ukr_train_track1_04377,"люди перед сном читають книги, а я статтю про фрактали.",0,0,0,0,0,0,test
ukr_train_track1_04378,я теж їм з кісточками,0,0,0,0,0,0,test
ukr_train_track1_04379,мене взяли на роботу офіц.,0,0,0,0,0,0,test
ukr_train_track1_04380,Як перестати шиперити  і  ?,0,0,0,0,0,0,test
ukr_train_track1_04381,завдяки твіттеру знаходжу дуже шикарних людей.,0,0,0,0,0,0,test
ukr_train_track1_04382,"малювати, то добре...але і в туалет треба інколи ходити....#твіттерпісяє",0,0,0,0,0,0,test
ukr_train_track1_04383,"Вилазить на голову, нюхає волосся, а потім пробує його на смак.",0,0,0,0,0,0,test
ukr_train_track1_04384,  мілкшейк! а я як село - бананово-молочний коктейль.,0,0,0,0,0,0,test
ukr_train_track1_04385,"Тільки вчора  порадив подивитися ""Ілюзію обману"" і тут раптово його крутять по ICTV.",0,0,0,0,0,0,test
ukr_train_track1_04386, тіки от грілка моя вихолола),0,0,0,0,0,0,test
ukr_train_track1_04387,"Переписуюсь зі спамерами, бо в мене нема друзів",0,0,0,0,0,0,test
ukr_train_track1_04388,"У телефонній розмові з Кремльом Трамп поцікавився, чи бачив Путен хуя в бєлки.",0,0,0,0,0,0,test
ukr_train_track1_04389,"Хто не знає, я… ",0,0,0,0,0,0,test
ukr_train_track1_04390,"Єслі що, я офіційно протестую",0,0,0,0,0,0,test
ukr_train_track1_04391," коли тобі краще, завтра було б добре, хоч вийду на вулицю",0,0,0,0,0,0,test
ukr_train_track1_04392,"Влада,правоохоронці і високоцивілізоване суспільство,яке лише висловлює занепокоєння подіями в Україні #євромайдан",0,0,0,0,0,0,test
ukr_train_track1_04393,"Якщо битись головою об стіну, за годину можна спалити 150ккал.",0,0,0,0,0,0,test
ukr_train_track1_04394,"деякі люди хвилюються за те, чи сплю я і їм більше, ніж я.",0,0,0,0,0,0,test
ukr_train_track1_04395,Йду на місяць в офлайн відпустку.,0,0,0,0,0,0,test
ukr_train_track1_04396,Угу читала і шукала оправдання тій авторці (,0,0,0,0,0,0,test
ukr_train_track1_04397,"Скажіть: зупинка
– останівка
*клацає затвор*
– зупинівка!",0,0,0,0,0,0,test
ukr_train_track1_04398,"Дуже достойна документалка, власне як і усі його документальні фільми.",0,0,0,0,0,0,test
ukr_train_track1_04399,"RT : позитивнющий, цілеспрямований, цікавезний спіровзмовник  святкує день народження.",0,0,0,0,0,0,test
ukr_train_track1_04400," як на мене, то і свій вірш читати - кривляння.",0,0,0,0,0,0,test
ukr_train_track1_04401,ЯК МЕНІ ШУТИТЬ ПОШЛІ ШУТАЧЬКІ?,0,0,0,0,0,0,test
ukr_train_track1_04402,"не знаю, мабуть не бояться втратити робоче місце",0,0,0,0,0,0,test
ukr_train_track1_04403,напередприходність кудииии гірше за непунктуальність.,0,0,0,0,0,0,test
ukr_train_track1_04404,"Ше б одного тіпа хотіла побачити, але його не було",0,0,0,0,0,0,test
ukr_train_track1_04405,"Якщо там було фото зі слінгом, то невщьот",0,0,0,0,0,0,test
ukr_train_track1_04406,Я їх якраз закрила гг,0,0,0,0,0,0,test
ukr_train_track1_04407,Поміняла киці корм і вона почала багато їсти.,0,0,0,0,0,0,test
ukr_train_track1_04408,"Ану скажіть, який такий фільм є сльозливий, я назву забула.",0,0,0,0,0,0,test
ukr_train_track1_04409,"А ви теж не знали, що у facebook можна відео на аватарку ставити?",0,0,0,0,0,0,test
ukr_train_track1_04410,сьогодні зовсім випадково читала статтю про Порошенка у журналі Країна за 2012 рік (кому цікаво про його плани),0,0,0,0,0,0,test
ukr_train_track1_04411,Треба одягатися тепло #київ #твіпогода,0,0,0,0,0,0,test
ukr_train_track1_04412,Дівчата нагодували мене морквою і вареними яйцями.,0,0,0,0,0,0,test
ukr_train_track1_04413,"принишкло поміж часу шпарок 
застигли оберемки сподівань
я йду від тебе (йду від тебе) 
ти йди за мною
без вагань",0,0,0,0,0,0,test
ukr_train_track1_04414,"Можливо вже кидала, та все ж тримайте #sexy_monday від [не]залежної",0,0,0,0,0,0,test
ukr_train_track1_04415,Щоб я пузо не наїла,0,0,0,0,0,0,test
ukr_train_track1_04416,"- що означає ""the milk has gone off?""
- ну, молоко той... вийшло за береги.

репетиторство - мені ніколи не буде сумно.",0,0,0,0,0,0,test
ukr_train_track1_04417,я хочу подорожувати на байку або на фургончику (на отому. брудно-зеленого кольору. який стоїть в Юльки під під'їздом),0,0,0,0,0,0,test
ukr_train_track1_04418,"Можеш не вірити, але я так теж пробувала і в мене тканина дуже стяглася в результаті.",0,0,0,0,0,0,test
ukr_train_track1_04419,А я раніше і не можу,0,0,0,0,0,0,test
ukr_train_track1_04420,я з лисицями бачила. кинь-но фоточку сукні,0,0,0,0,0,0,test
ukr_train_track1_04421,"Дякую  за «наводку», а  за подарунок;)",0,0,0,0,0,0,test
ukr_train_track1_04422,"Початок я не могла пам‘ятати, думаю кін.90их",0,0,0,0,0,0,test
ukr_train_track1_04423,"Що мене найкраще заспокоює і заряджає одночасно, так це холодний душ.",0,0,0,0,0,0,test
ukr_train_track1_04424,"хочу створити альбом ""щасливі моменти жизні"" і позбирати там всі фотографії, де я шось добре їла",0,0,0,0,0,0,test
ukr_train_track1_04425,"Найгірший стан - це коли ти вроді хворий, а вроді і ні.",0,0,0,0,0,0,test
ukr_train_track1_04426,Хто не в асьці- я не віноват!,0,0,0,0,0,0,test
ukr_train_track1_04427,Дядько вигулює козу на районі,0,0,0,0,0,0,test
ukr_train_track1_04428,І щоб було дуже страшно.,0,0,0,0,0,0,test
ukr_train_track1_04429,коли личко файне - фотку вже не так важко зіпсувати. хотя откуда мнє знать :с,0,0,0,0,0,0,test
ukr_train_track1_04430,член МАН чи як там.,0,0,0,0,0,0,test
ukr_train_track1_04431,"Жб, поки була в банках, пошта почала обідати.",0,0,0,0,0,0,test
ukr_train_track1_04432,"Просвітила одногрупника, що Дамбі гей",0,0,0,0,0,0,test
ukr_train_track1_04433,"продинамила свіданку, щоб порубатись в приставку з саничем",0,0,0,0,0,0,test
ukr_train_track1_04434,- Коли скачала 32 пісні Lumen,0,0,0,0,0,0,test
ukr_train_track1_04435,"ТНМК - Та ти шо
#ТНМК #ТанокНаМайданіКонґо #БілаЦерква #деньміста ",0,0,0,0,0,0,test
ukr_train_track1_04436,"хіхі, ві дид іт :з 

наше породження, наша дитина, наша їжа.",0,0,0,0,0,0,test
ukr_train_track1_04437,"Як цікаво буде, запитаєш враження.",0,0,0,0,0,0,test
ukr_train_track1_04438,"Снилосья, що був в ато.",0,0,0,0,0,0,test
ukr_train_track1_04439,"Щоб не піддатися стадному інстинкту, потрібна відвага.",0,0,0,0,0,0,test
ukr_train_track1_04440,Спитали у офіціантки в місцевій кав'ярні.,0,0,0,0,0,0,test
ukr_train_track1_04441,"до речі, забула твітнути.
сьогодні снилось, що  появився в мене на порозі з 2 пляшками вина. а далі я нічого не пам'ятаю",0,0,0,0,0,0,test
ukr_train_track1_04442,"Мені сьогодні всю ніч снились Лукаш, Кернес і Добкін.",0,0,0,0,0,0,test
ukr_train_track1_04443,"головне - отримувати від цього задоволення, якщо чесно, от тоді буде легше",0,0,0,0,0,0,test
ukr_train_track1_04444,"Я сама підкручую, але орієнтуйся на свої можливості)",0,0,0,0,0,0,test
ukr_train_track1_04445,От глянула про пластичні операції і ліпосакцію.,0,0,0,0,0,0,test
ukr_train_track1_04446,"Не існує правильних чи хибних думок 
Не існує кращих чи гірших людей 
Всі просто різні",0,0,0,0,0,0,test
ukr_train_track1_04447,"3:40
пора спатки
добраніч вам^^
#надобраніч #нуашо #трохипізно",0,0,0,0,0,0,test
ukr_train_track1_04448,RT  увага #Львів! реєструємось на конференцію TEDxSvoboda Ave #ЧасМіста  …,0,0,0,0,0,0,test
ukr_train_track1_04449,"Тернові ягідки – терпкі-терпкі,
Тернова рана теж довго болить.",0,0,0,0,0,0,test
ukr_train_track1_04450,Я дуже багато очікувала від Спектра.,0,0,0,0,0,0,test
ukr_train_track1_04451,У Вестерні готують суп без картоплі.,0,0,0,0,0,0,test
ukr_train_track1_04452," такі виходи на ""ви"" були свіжаком, када мені було 15. був би вражений. 
як його заснути – ось питання на $100.",0,0,0,0,0,0,test
ukr_train_track1_04453,"Правило: ""Так буде завжди і ще гірше"" - рідко мене зраджує.",0,0,0,0,0,0,test
ukr_train_track1_04454, можна ще помідорками кидати чи тухлими яйцями),0,0,0,0,0,0,test
ukr_train_track1_04455,Останні твіти для різних людей єслі чьо.,0,0,0,0,0,0,test
ukr_train_track1_04456,"я лише зараз, після того, як разів 10 перечитала, зрозуміла, що там ""бУхав"", а не ""бухАв"".",0,0,0,0,0,0,test
ukr_train_track1_04457,"Останній дзвоник всі пішли святкувати в ресторани та кафе, а ми з Діаной купили продукти і пішли додому робити піцу",0,0,0,0,0,0,test
ukr_train_track1_04458, в них слизько в дощ,0,0,0,0,0,0,test
ukr_train_track1_04459,той момент коли друзі в скайп-чаті зацінили роботу,0,0,0,0,0,0,test
ukr_train_track1_04460,Я у відпустку не збираюсь),0,0,0,0,0,0,test
ukr_train_track1_04461,"Піпли, тут спір маю, тож цікаво, що думаєте ви
Наскільки швидко може закохатись людина?",0,0,0,0,0,0,test
ukr_train_track1_04462,"треба берегти нерви, бо молоді, а стільки болячок. здоров'я треба тратити не на нерви, а хоч на вінішко.",0,0,0,0,0,0,test
ukr_train_track1_04463,поки що планую в гості)),0,0,0,0,0,0,test
ukr_train_track1_04464,"вирішила не йти на роботу сьогодні 
все таки у мене відпустка",0,0,0,0,0,0,test
ukr_train_track1_04465,Знайшла на горищі раритетну кепку з покемонами,0,0,0,0,0,0,test
ukr_train_track1_04466,"Не з жиру, а з пові ря.",0,0,0,0,0,0,test
ukr_train_track1_04467," ето не наше зданіє і оно нє горіт, каждийможєт купіть такоє горіт в любом воєнторгє.",0,0,0,0,0,0,test
ukr_train_track1_04468,"Єдине, за що варто боятись стоматологів, так це за вартість тієї болі, а не за неї саму",0,0,0,0,0,0,test
ukr_train_track1_04469,RT : А В #Sumy навіть зранку справжня #speka #twipogoda,0,0,0,0,0,0,test
ukr_train_track1_04470,"прочитати книжку на 200 сторінок зі шкільної програми? багато.
прочитати фанфік на 300 сторінок за ніч? раз плюнути.",0,0,0,0,0,0,test
ukr_train_track1_04471,"сильна фраза з інтерв'ю про російські впливи в Німеччині: „Тут навіть не розуміють, що їх корумпують“.",0,0,0,0,0,0,test
ukr_train_track1_04472,"ви просто не бачили, що робить з пальцями  с:",0,0,0,0,0,0,test
ukr_train_track1_04473,За 5хв зібрались і йдемо шукати #дічберген,0,0,0,0,0,0,test
ukr_train_track1_04474," ти совушка) вдень і зранку спи, а ввечері і вночі арбайтен)",0,0,0,0,0,0,test
ukr_train_track1_04475, тортик і ковбаску не хотілось.,0,0,0,0,0,0,test
ukr_train_track1_04476," та він розслабив, просто я слабо штрикнула спочатку",0,0,0,0,0,0,test
ukr_train_track1_04477,На мене сипле градом і пелюстками абрикосового цвіту.,0,0,0,0,0,0,test
ukr_train_track1_04478,"якщо я зімлію в державній установі, то буде вельми весело.",0,0,0,0,0,0,test
ukr_train_track1_04479,купувала каву і в Чашці і в Кролику додому.,0,0,0,0,0,0,test
ukr_train_track1_04480,"Показую нарешті Вові, а він : не знаю, шо у вчорашньому дні гірше.",0,0,0,0,0,0,test
ukr_train_track1_04481,татітата. хароша картінка наніч.  ,0,0,0,0,0,0,test
ukr_train_track1_04482,хлопці отримали серйозні ушкодження і їх забрали в капєзє ж. бгг,0,0,0,0,0,0,test
ukr_train_track1_04483,Але я і голяка в жару вирубаюсь)),0,0,0,0,0,0,test
ukr_train_track1_04484,"І припинити вважати, що цей світ тобі щось винен.",0,0,0,0,0,0,test
ukr_train_track1_04485,Дівчата дуже довго тягнули мене з ними тусіть.,0,0,0,0,0,0,test
ukr_train_track1_04486,"- тато, я зараз піду до тані
- навіщо?
- будемо нити разом

",0,0,0,0,0,0,test
ukr_train_track1_04487,Активісти з Євромайдана попри оточення міліції прибрали сміття за прихильниками Януковича |  via,0,0,0,0,0,0,test
ukr_train_track1_04488,"- ще час на бухлішко
- ага, і час на протрезвішко
#з_розмов",0,0,0,0,0,0,test
ukr_train_track1_04489,І це ще не найжощі змагання,0,0,0,0,0,0,test
ukr_train_track1_04490,"Ті магазини, які десь є неподалік, але ще не знайшли:
 ➭ AlphaMega
 ➭ Koeros
 ➭ Metro
 ➭ Micro
#LifeOnCyprus",0,0,0,0,0,0,test
ukr_train_track1_04491,І що ж потрапило під роздачу?,0,0,0,0,0,0,test
ukr_train_track1_04492,"Солодких снів( цілі та неушкоджені, дякую)",0,0,0,0,0,0,test
ukr_train_track1_04493,"ану гляньте! rt 
Як називається ось таке відображення аудіотрека?",0,0,0,0,0,0,test
ukr_train_track1_04494,"отримують переможці в п'яти номінаціях: «Кращий фотограф року», «Краща фотографія року», «Краща фотосерія року» і «Приз глядацьких симпатій»",0,0,0,0,0,0,test
ukr_train_track1_04495,"Сказала та, що зібралася спати 
Не можу заснути",0,0,0,0,0,0,test
ukr_train_track1_04496,"Касирка в Сільпо не вірить, що мені є 18 і що я показую свій паспорт.",0,0,0,0,0,0,test
ukr_train_track1_04497,"-Ти говориш,як свідки єгови
-Я і є свідок єгови
#Ой",0,0,0,0,0,0,test
ukr_train_track1_04498,"#Херсон, раптом ви в курсі, де взяти у нашому місті.",0,0,0,0,0,0,test
ukr_train_track1_04499,"Я б роздав ""по слону"" в устной формє.",0,0,0,0,0,0,test
ukr_train_track1_04500,"Місто дуже гарне, чисте, тихе.",0,0,0,0,0,0,test
ukr_train_track1_04501,"  приходить моя мама з городу, а в нас в хаті сусідські діти сидять і п'ють молоко, закушуючи хлібом з варенням)",0,0,0,0,0,0,test
ukr_train_track1_04502,"пише дівчинка, що вчиться на журналіста,хоче на #DubnoTwEvent і немає тві..перше що мені спало на думку:""Як немає!",0,0,0,0,0,0,test
ukr_train_track1_04503," нє, я усьо розрулила і спала як людина (спочатку напилась, як не дуже людина, а потім вже)",0,0,0,0,0,0,test
ukr_train_track1_04504,"Стою на кухні, намагаюсь гарно викласти на тарілку обід.",0,0,0,0,0,0,test
ukr_train_track1_04505,На Лук'янівці трамвай з колії зійшов,0,0,0,0,0,0,test
ukr_train_track1_04506,#ERROR!,0,0,0,0,0,0,test
ukr_train_track1_04507," я от власне думала, якщо  так ними опікується, чому не зробити притулок при вокзалі?",0,0,0,0,0,0,test
ukr_train_track1_04508,"після третього дня розпивання вина рішили з падругою тонувати мене в розовий. ну што ж, пасмотрім шо з того вийде",0,0,0,0,0,0,test
ukr_train_track1_04509," а може ж і дві маленькі і страшненькі бути фотографії, це я про тих кому вже біля тридцяти))))",0,0,0,0,0,0,test
ukr_train_track1_04510,Бачили скільки в офшори вивів Порошенко?,0,0,0,0,0,0,test
ukr_train_track1_04511,я в суботу і неділю буду у Львові),0,0,0,0,0,0,test
ukr_train_track1_04512,"Лєщєнко казав, що пан Луценко відпочивати поїхав до Ізраїлю.",0,0,0,0,0,0,test
ukr_train_track1_04513,"Цінуйте тих, хто вас кусає
©кусючий Іулій ",0,0,0,0,0,0,test
ukr_train_track1_04514,"Люди, коли постите фотки і пишете, шо ви страшні, то не надійтесь, шо всі скажуть протележне.",0,0,0,0,0,0,test
ukr_train_track1_04515,а ти була таким паломником?)),0,0,0,0,0,0,test
ukr_train_track1_04516,"Угу, і це дивним чином сприймається як аргумент _проти_ декомунізації",0,0,0,0,0,0,test
ukr_train_track1_04517,"#КАМТУГЕЗА від #radioroks, чекаємо на початок.",0,0,0,0,0,0,test
ukr_train_track1_04518,почала зранку вставати і після 00:00 я як наркоман сну... перейшла на темний бік жайворонків,0,0,0,0,0,0,test
ukr_train_track1_04519,"Бо в нас питпли, в який зал ми хочемо: для курців чи ні.",0,0,0,0,0,0,test
ukr_train_track1_04520,"в такому ж віці я так само робила. і навіть якщо ця різниця всього 2, 3, 5 років, якось почуваєшся дорослішим, усвідомлюючи",0,0,0,0,0,0,test
ukr_train_track1_04521," хай хер без солі погризуть і покличуть Путена ще раз.

воно все як треба.

так і має бути.",0,0,0,0,0,0,test
ukr_train_track1_04522,"Не вважаю себе гурманом, але відчуваю,коли замість звичайного молока у каву додають сухі вершки.",0,0,0,0,0,0,test
ukr_train_track1_04523,"тримайте єсеніна.

а я спатки.",0,0,0,0,0,0,test
ukr_train_track1_04524,"""ти така красива і задаєш такі складні питання""(с)",0,0,0,0,0,0,test
ukr_train_track1_04525,"І оцього не бачив, пропустив.",0,0,0,0,0,0,test
ukr_train_track1_04526,"Пробачте, якщо це був хтось з вас.",0,0,0,0,0,0,test
ukr_train_track1_04527,"Рос, хресний батько мого твіттера!",0,0,0,0,0,0,test
ukr_train_track1_04528,"Раз знайшла на шафі, раз на холодильнику",0,0,0,0,0,0,test
ukr_train_track1_04529,"

я ось цю обожнюю. тримаю в колекції і час від часу передивляюсь",0,0,0,0,0,0,test
ukr_train_track1_04530,"не можу подужати піцку, поможить.",0,0,0,0,0,0,test
ukr_train_track1_04531,Я поснідала і хочу заснути прямвже і до самого ранку.,0,0,0,0,0,0,test
ukr_train_track1_04532,"Я трошки бачив в що може вилитись венчурна інвестиція бгг для зайомщика, що не виправдав сподівань.",0,0,0,0,0,0,test
ukr_train_track1_04533,Vivienne Mort - Риба (офіційне відео):  с,0,0,0,0,0,0,test
ukr_train_track1_04534,"фиркаєм друг другу в трубку,як йожикі",0,0,0,0,0,0,test
