id,text,Joy,Fear,Anger,Sadness,Disgust,Surprise
ukr_train_track1_01932,+1 але забанив швидше ніж прочитав цей твіт,0,0,0,0,0,0
ukr_train_track1_01933,  кохайтеся чорнобриві та не з нарінеїм.,0,0,0,0,0,0
ukr_train_track1_01934,"соу соу
но найгірше те, шо ти взагалі за шось запарюєшся, най собі ті чуваки думают шо хочуть",0,0,0,0,0,0
ukr_train_track1_01935,"""Чарлі Чаплін"" зайшов як брехня по селу.",0,0,0,0,0,0
ukr_train_track1_01936," я не зможу погуляти, мені треба завтра ессе величезне здати, а я його навіть не почала.",0,0,0,0,0,0
ukr_train_track1_01937," наші люди завжди нападають на емігрантів і чекають, як би при першій нагоді виїхати",0,0,0,0,0,0
ukr_train_track1_01938,Пацани на Дорогожичах брутальні — снідають півасом,0,0,0,0,0,0
ukr_train_track1_01939,"Існують ігри набагато гірші, але не хочу бути пішаком навіть у цій",0,0,0,0,0,0
ukr_train_track1_01940,не на роботі ж . . .:),0,0,0,0,0,0
ukr_train_track1_01941,Сьогодні в подарунок отримала дві футболки.,0,0,0,0,0,0
ukr_train_track1_01942,що ви там кажете про закони підлості?,0,0,0,0,0,0
ukr_train_track1_01943,Президента Румунії відправляють у відставку ,0,0,0,0,0,0
ukr_train_track1_01944," тако вам скажу,турецькі скутера і грейдери нічим не гірші, атвічаю.але дешевші.минулоріч були по тисячі.ну зараз хай півтори",0,0,0,0,0,0
ukr_train_track1_01945,RT : біля кожного стовпа по міліціонеру #Львів.,0,0,0,0,0,0
ukr_train_track1_01946,"А я хотіла бути Монікою, хоч і не брюнетка;)",0,0,0,0,0,0
ukr_train_track1_01947," Мої нижні то вилазять то ховаються,дивні якісь",0,0,0,0,0,0
ukr_train_track1_01948,Махати своєю приналежністю до титульної групи в тві гг,0,0,0,0,0,0
ukr_train_track1_01949,– Літній Микола теплий і квітучий – буде багато меду.,0,0,0,0,0,0
ukr_train_track1_01950,В спеку треба пити багато води і паралельно набрякають ноги:((,0,0,0,0,0,0
ukr_train_track1_01951,"купалася вночі в холодній річці.
сушилися - і співали,співали,співали..",0,0,0,0,0,0
ukr_train_track1_01952,Хочу пчихнути. . .і не можу,0,0,0,0,0,0
ukr_train_track1_01953,"ніколи не помічала, що по Львову їздить так багато маршруток в Луцьк. . .",0,0,0,0,0,0
ukr_train_track1_01954,"коли ми зустрінемось, нарешті, Софі?",0,0,0,0,0,0
ukr_train_track1_01955,та в нього баришня походу є,0,0,0,0,0,0
ukr_train_track1_01956,Як Білочка з Лєніном малювали кулі...,0,0,0,0,0,0
ukr_train_track1_01957," накакати, налякати і улетіть.",0,0,0,0,0,0
ukr_train_track1_01958," активно цікавлюся, вчу поки самостійно.",0,0,0,0,0,0
ukr_train_track1_01959,"Як не дивно, але саме так проходили курси з журналістики",0,0,0,0,0,0
ukr_train_track1_01960,"Це буде рік щирої, сестринської любові.",0,0,0,0,0,0
ukr_train_track1_01961,Я свої мила пів дня,0,0,0,0,0,0
ukr_train_track1_01962,о! про світанки це вірно...довша ніч - більше роботи!,0,0,0,0,0,0
ukr_train_track1_01963,"Мене затягнула десятисерійна екранізація ""Ідіота"".",0,0,0,0,0,0
ukr_train_track1_01964," буває:) але про гроші це повчально) ""не тішся, як знайдеш, не плач, як загубйш""",0,0,0,0,0,0
ukr_train_track1_01965,Коли Наталочка побачилаглиняні маски українські,0,0,0,0,0,0
ukr_train_track1_01966,"Ну ось,втекла від зупинки. . .гуляю",0,0,0,0,0,0
ukr_train_track1_01967,"шоста ранку п'ятниці першого тижня літа - хороший час, я вважаю, щоб почати змінювати своє життя і себе.",0,0,0,0,0,0
ukr_train_track1_01968,"літо.всі хваляться в кого більший +.прийде зима,будемо хвалитись найбільшим - #твіпогода",0,0,0,0,0,0
ukr_train_track1_01969,"  мені потрібно було, щоб це ще й ти написав, мені так комфортніше, панімаєш)",0,0,0,0,0,0
ukr_train_track1_01970,"що робити, коли ти хочеш обнімашок, і щоб тобі чайочок зробили, а всі навіть в кімнату твою зайти бояться.",0,0,0,0,0,0
ukr_train_track1_01971,"Заманчиво, дуже навіть 
Я з вами",0,0,0,0,0,0
ukr_train_track1_01972,"Ліг та слухаю, як гулять ноги.",0,0,0,0,0,0
ukr_train_track1_01973,"І т укт до мене дійшло, що то було 3 години назад",0,0,0,0,0,0
ukr_train_track1_01974," тому що воно нам заважає і ми не можемо між собою домовитись, і порівняли нас з будівельниками що слухають скрипуче радіо))",0,0,0,0,0,0
ukr_train_track1_01975,"Майское чтиво: 5 книг, которые стоит прочесть ",0,0,0,0,0,0
ukr_train_track1_01976,"Ми з мамою і Ко весь вечір святкували мій д.н. в Човні, а зранку бабця подзвонила і призналася: ""я вчора зламала ліву руку"".",0,0,0,0,0,0
ukr_train_track1_01977,"- бути студентом прикольно
- але вернутися ти б не хотів?
- нєа",0,0,0,0,0,0
ukr_train_track1_01978,"Попитка каті перевести млово скворєшнік, на українську...",0,0,0,0,0,0
ukr_train_track1_01979,"Дивлюсь з мамою серіал, а там лезбійський секс.",0,0,0,0,0,0
ukr_train_track1_01980,"Біда приходить не сама, а з музикантами! via ",0,0,0,0,0,0
ukr_train_track1_01981, хворий мужик- гірше хворої дитини.,0,0,0,0,0,0
ukr_train_track1_01982,Коли Лютому трапивсь великий рудий кіт у дворі і він мусив довести йому свою крутізну.,0,0,0,0,0,0
ukr_train_track1_01983, мені зараз 2шт не вистачає.,0,0,0,0,0,0
ukr_train_track1_01984,"Спати лягаю раненько,
щоб не проспати завтра гарненько...",0,0,0,0,0,0
ukr_train_track1_01985,#books #ФорумВидавців #Львів #Lviv,0,0,0,0,0,0
ukr_train_track1_01986,пропустили ) були на арт сцені),0,0,0,0,0,0
ukr_train_track1_01987,Але польові квіти з Саморідні - не менш прекрасні,0,0,0,0,0,0
ukr_train_track1_01988,з голоду не помрем - 2мішки і 9л огірків :),0,0,0,0,0,0
ukr_train_track1_01989,✓ ставте і ждьом нових надходжень на непримириму боротьбу з кривавою владою бариг.,0,0,0,0,0,0
ukr_train_track1_01990,"Це не погано і не добре, just information.",0,0,0,0,0,0
ukr_train_track1_01991,"Стоп 
Я ж з ним дружу",0,0,0,0,0,0
ukr_train_track1_01992,Хочу собі таку матову помаду,0,0,0,0,0,0
ukr_train_track1_01993,Прийшли в театр і парфуми нюхають.,0,0,0,0,0,0
ukr_train_track1_01994," найчастіше я зафоловлюю, коли люди мені реплаять ",0,0,0,0,0,0
ukr_train_track1_01995,"люди двіжують на фестах, а я сиджу в штанах з кроликами і махрових шкарпеточках і читаю про SSG-82.",0,0,0,0,0,0
ukr_train_track1_01996,"ніхто не цінує смак, так як ""панти"" :)",0,0,0,0,0,0
ukr_train_track1_01997,Сиджу на роботі і дивлюсь інтерв'ю. французьких футболістів.,0,0,0,0,0,0
ukr_train_track1_01998,"Прочитала в книжці, що ми не любимо побутову роботу, коли є не зручні моменти",0,0,0,0,0,0
ukr_train_track1_01999," не забуваю, а не знаю;) і їм же і гірше))    ",0,0,0,0,0,0
ukr_train_track1_02000,"Найсмішніше в жарті буває той момент, який ти ""добиваєш"" в своїй голові",0,0,0,0,0,0
ukr_train_track1_02001," я не писала шо негарний. але якщо порівнювати з персами, то цеє, да, порівняно негарний.",0,0,0,0,0,0
ukr_train_track1_02002,Мені сьогодні #Сільпо пообіцяв веселі пригоди.,0,0,0,0,0,0
ukr_train_track1_02003,"Осінь приходить невчасно,зима - неочікувано,літо просто швидко проходить,а от весну я чекаю з нетерпінням. . .",0,0,0,0,0,0
ukr_train_track1_02004,"На око, по тому як дитина говорить і поводиться.",0,0,0,0,0,0
ukr_train_track1_02005,""": З думкою про  ;) ",0,0,0,0,0,0
ukr_train_track1_02006,Подарували нам з gmusicant #LoveIs...,0,0,0,0,0,0
ukr_train_track1_02007,Сіли на поїзд в Київ.,0,0,0,0,0,0
ukr_train_track1_02008,Годину тому вийшла з роботи і от знову треба вертатися.,0,0,0,0,0,0
ukr_train_track1_02009,Сестра  з подругою шукають де пожити 2 місяці з кінця вересня.,0,0,0,0,0,0
ukr_train_track1_02010,А мені снилося що чай закінчився,0,0,0,0,0,0
ukr_train_track1_02011,"Хочу в кіно на фільм жахів, але на такий, щоб дійсно страшно було.",0,0,0,0,0,0
ukr_train_track1_02012,Про друкований журнал і великі амбіції київських студентів #,0,0,0,0,0,0
ukr_train_track1_02013,"Сиджу у Львові біля вокзалу, ще ціла година до поїзда.",0,0,0,0,0,0
ukr_train_track1_02014,привіт. я обожнюю перебирати гречку. пака.,0,0,0,0,0,0
ukr_train_track1_02015,І я теж не знала,0,0,0,0,0,0
ukr_train_track1_02016,"Їхати їду, але їздити ще не вмію.",0,0,0,0,0,0
ukr_train_track1_02017,(censored) award. додому я сьогодні не попаду.,0,0,0,0,0,0
ukr_train_track1_02018,моїм патронусом був би салем.,0,0,0,0,0,0
ukr_train_track1_02019,прогнозпогоди пише мінус одинадцять а за відчуттям як мінус шістнадцять я з ним солідарна але поки в теплі,0,0,0,0,0,0
ukr_train_track1_02020,"я, мабуть, дурна, але страшенно дощу хочу.",0,0,0,0,0,0
ukr_train_track1_02021,"я вірю в те, що якщо дизайнер чесний із собою, то замовники будуть чесні з дизайнером #стрнг",0,0,0,0,0,0
ukr_train_track1_02022,"хей, Семенич, ми освіжаємось тобою у гарячі дні, спустошуємо і насолоджуємось тобою.",0,0,0,0,0,0
ukr_train_track1_02023,гугл намутив мені гіфку з вованатиною дівчинкою  .,0,0,0,0,0,0
ukr_train_track1_02024," ага, щьолкну пальцями і син!",0,0,0,0,0,0
ukr_train_track1_02025,вчора прийшла думка: Чому люди не падають з ліжок?,0,0,0,0,0,0
ukr_train_track1_02026,Даруйте мені на всі свята мед,0,0,0,0,0,0
ukr_train_track1_02027,Поки в батьків немає вдома - на мені все господарство,0,0,0,0,0,0
ukr_train_track1_02028,"Так як я над ними сиділа сьогодні години 4, то да, вони все-таки хуже",0,0,0,0,0,0
ukr_train_track1_02029," я усі прочитала книжки,обожнюю Фандоріна:)",0,0,0,0,0,0
ukr_train_track1_02030,Хто програв у трьох слінголотереях той я.,0,0,0,0,0,0
ukr_train_track1_02031,"10 людей і пікнік з вогнищем
(За сьогодні ще +3 нових знайомих...)",0,0,0,0,0,0
ukr_train_track1_02032,зате обкладинка тепер пахне маракуєю чи якїїтам.,0,0,0,0,0,0
ukr_train_track1_02033,#цеймомент коли ніхто і ніде вже нічого не лайкає,0,0,0,0,0,0
ukr_train_track1_02034,"Колись в селі дуже поважали людей, які працювали в пана чи графині на кухні або прислугою.",0,0,0,0,0,0
ukr_train_track1_02035,Я тут помаленьку переходжу з DC comics на marvel.,0,0,0,0,0,0
ukr_train_track1_02036,"я надто зайнята людина, щоб окремо прати біле й кольорове.",0,0,0,0,0,0
ukr_train_track1_02037,крепкий з мене работнічок. вперше за день умівкнула мобільний інтернет.,0,0,0,0,0,0
ukr_train_track1_02038," чоловік так само каже, що то я без роботи нудьгую",0,0,0,0,0,0
ukr_train_track1_02039,"Традиційне ""давайте дружити""   #ff",0,0,0,0,0,0
ukr_train_track1_02040," щось ну дуже скромне, а що?",0,0,0,0,0,0
ukr_train_track1_02041,А мені зараз аби до Києва доїхати.,0,0,0,0,0,0
ukr_train_track1_02042,"У чеській starost - тривога, клопіт.",0,0,0,0,0,0
ukr_train_track1_02043," сьогодні їхала з бабусею в маршрутці, сказала що її колишній чоловік  арх-тор, і що з ним тяжко вжитись)))от і перша серія))",0,0,0,0,0,0
ukr_train_track1_02044,А ше я хочу подорожувати. влітку.,0,0,0,0,0,0
ukr_train_track1_02045,"Сьогодні перемогло бажання читати, далі його переможе спати.",0,0,0,0,0,0
ukr_train_track1_02046,"я колись прочитала статтю, де не рекомендували силувати себе і дочитувати, якщо після 50-ти сторінок не зайшла.",0,0,0,0,0,0
ukr_train_track1_02047,Вічно можу дякувати за людей.,0,0,0,0,0,0
ukr_train_track1_02048,Аби до Вас на афтепаті?,0,0,0,0,0,0
ukr_train_track1_02049,"день перший #карпатидлядаринки. 
доїхали норм, у Ворохті нас забрав трансфер і півтори години ми тряслись карпатсь… ",0,0,0,0,0,0
ukr_train_track1_02050,"а поки я таки піду спати, бо валюся з ніг. ґуд найт, твіттер.",0,0,0,0,0,0
ukr_train_track1_02051,"всьо спакойно, помуркала і відпустили)",0,0,0,0,0,0
ukr_train_track1_02052,Якщо матиму нагоду - понюхаю),0,0,0,0,0,0
ukr_train_track1_02053,"хардкор-реп про гітлєра, голих бабів і наркотіки. копірайт.",0,0,0,0,0,0
ukr_train_track1_02054,Санкції проти #Сколєнії не можуть бути зняті.,0,0,0,0,0,0
ukr_train_track1_02055,Вчора моя подруга на шостому місяці вагітності при сильних болях у животі випила но-шпу і вирішила лягти спати.,0,0,0,0,0,0
ukr_train_track1_02056,"звуки, які видає володька, схожі на оргазм
#НiчПоттера #HarryPotter",0,0,0,0,0,0
ukr_train_track1_02057,"Читала літературну критику, а виявила і визнала, що я - мазохістка.",0,0,0,0,0,0
ukr_train_track1_02058,"Полистав стрічку – нова хвиля істерії, накидування та розхитування по Порошенко/Росії/дірі.",0,0,0,0,0,0
ukr_train_track1_02059,Свідки поламаного потягу в кукурудзі,0,0,0,0,0,0
ukr_train_track1_02060,в неділю буду у #Франик .. мож хто хоче мене бачити=),0,0,0,0,0,0
ukr_train_track1_02061,"I just published “Це довга і сумна історія з умовно-щасливим кінцем про укрзалізницю, спеку і дитину.",0,0,0,0,0,0
ukr_train_track1_02062,"Твіпташки, злітайтеся на #твікава ;)",0,0,0,0,0,0
ukr_train_track1_02063,"У нього було три спроби самогубства, неповнолітня дружина, ще любив берегом моря гуляти'",0,0,0,0,0,0
ukr_train_track1_02064,"#з_розмов Соні та Влада
Тонкий жарт для істориків",0,0,0,0,0,0
ukr_train_track1_02065,Йому явно було сьогодні дуже харашо,0,0,0,0,0,0
ukr_train_track1_02066,хтось на шиї тримаю жінку і всю сім'ю ...,0,0,0,0,0,0
ukr_train_track1_02067,У нас з'явилась баночка грязючки з мертвого моря.,0,0,0,0,0,0
ukr_train_track1_02068," жанр? поплакать, пожахатись, посміятись, ввійти в ступор?",0,0,0,0,0,0
ukr_train_track1_02069,Там можна спокійно зарядити тел. #євромайдан,0,0,0,0,0,0
ukr_train_track1_02070,а як з інших ракурсів? дуже огромний?,0,0,0,0,0,0
ukr_train_track1_02071,Приїду додому і бахну чаю з короваєм.,0,0,0,0,0,0
ukr_train_track1_02072,Коли нюхав пір‘їнку - і вона прилипла.,0,0,0,0,0,0
ukr_train_track1_02073,"Вдома б ща таке влетіло 
А я хочу",0,0,0,0,0,0
ukr_train_track1_02074,Залишати мене наодинці з фруктами дуже ризиковано,0,0,0,0,0,0
ukr_train_track1_02075,"Не вимазай скатертину (с) 
Жінка",0,0,0,0,0,0
ukr_train_track1_02076," ну взагалі, молочні продукти погано впливають.",0,0,0,0,0,0
ukr_train_track1_02077,Я вважаю це вартує любих гроше.,0,0,0,0,0,0
ukr_train_track1_02078,"Привела чоловіка в заклад з приємною атмосферою, а йому тут їсти нема чого.",0,0,0,0,0,0
ukr_train_track1_02079,"хєх, вк.
ти так не жартуй.
у мене 2,900 аудіо.",0,0,0,0,0,0
ukr_train_track1_02080,"Хлчу нутеллу, ми мак, чи морозиво, або ще якусь шкідливу, але смачну їжу",0,0,0,0,0,0
ukr_train_track1_02081,Помила голову шампунем власного виробництва.,0,0,0,0,0,0
ukr_train_track1_02082,мала лежить на підлозі в кухні. патрік під столом на стільці.,0,0,0,0,0,0
ukr_train_track1_02083," мені ок під корінь)) якщо довші, то я боюсь дітей подерти)",0,0,0,0,0,0
ukr_train_track1_02084, тепер я хочу в філармонію),0,0,0,0,0,0
ukr_train_track1_02085,Поряд за столиком сидить дядя і розповідає двом шмаркачам за рамантіку найомника в Африці.,0,0,0,0,0,0
ukr_train_track1_02086,"  а я фоловлю тих, ххто сам виставляє",0,0,0,0,0,0
ukr_train_track1_02087," я вчора агітувала в стрийський, але була сама",0,0,0,0,0,0
ukr_train_track1_02088,я нікому. ніколи не покажу свій паспорт!,0,0,0,0,0,0
ukr_train_track1_02089,Я серд чужих законів шукаю свої.,0,0,0,0,0,0
ukr_train_track1_02090,всі пішли спати:) так що добраніч )),0,0,0,0,0,0
ukr_train_track1_02091,Ловіть дівчаток і на сьогодні завершимо трансляцію) #непереключайтесь,0,0,0,0,0,0
ukr_train_track1_02092,взяла квитки у Льв. тепер головне не здати.,0,0,0,0,0,0
ukr_train_track1_02093,Їду на хрестини дитини з чуваком в такій кепці ,0,0,0,0,0,0
ukr_train_track1_02094,Ходжу з піснями Без Обмежень в думках і чекаю 21 квітня.,0,0,0,0,0,0
ukr_train_track1_02095,"Дара в мене агонь баба,
їсть по три відра шоколаду,
Донька Короля Бананів, 
любить котєков і баранів
(с) ",0,0,0,0,0,0
ukr_train_track1_02096,І ще в неї маленька дитина.,0,0,0,0,0,0
ukr_train_track1_02097,Триолі RT : Свята трійця:),0,0,0,0,0,0
ukr_train_track1_02098,Коли ми познайомились і довго після того в тебе була аватарка з довгим волоссям і поглядом в даль,0,0,0,0,0,0
ukr_train_track1_02099,я теж хочу в зимовий Тернопіль!:с,0,0,0,0,0,0
ukr_train_track1_02100,"#lvivmediaforum RT "": Згадали  як ""непогане медіа"" з Закарпаття.",0,0,0,0,0,0
ukr_train_track1_02101,"...а ше важко знайти роботу, так-так",0,0,0,0,0,0
ukr_train_track1_02102,Класна гра для малюків --->>> Дитяча інтерактивна онлайн гра - Мишеняткова Абетка,0,0,0,0,0,0
ukr_train_track1_02103,"-шо зробили з Лєніним?
-крєміровали",0,0,0,0,0,0
ukr_train_track1_02104,"снилося що я бігла в ц.Михайла, але там ще була попередня служба, проповідь йшла.",0,0,0,0,0,0
ukr_train_track1_02105,"- що ти робиш?
- вчу історію, мам.",0,0,0,0,0,0
ukr_train_track1_02106,і я про то (пи.си. вона злиться) :D,0,0,0,0,0,0
ukr_train_track1_02107,"сьогодні хіт ""Карпати знову програли футбол""",0,0,0,0,0,0
ukr_train_track1_02108,ти часом не у Дубні?,0,0,0,0,0,0
ukr_train_track1_02109,#vmcamp добіг свого офіційного завершення.,0,0,0,0,0,0
ukr_train_track1_02110,Я теж не бачила з прямими,0,0,0,0,0,0
ukr_train_track1_02111," е нє,то вже обставини навколишні настрашать. а мене ж саме сюжетний стрьом цікавить",0,0,0,0,0,0
ukr_train_track1_02112,У мене коти і собаки вдома теж коров'че п'ють,0,0,0,0,0,0
ukr_train_track1_02113,алели це в нас хто?)),0,0,0,0,0,0
ukr_train_track1_02114,"Відтоді для мене найгірше у стосунках з будь-ким, коли вони припиняються без фінальної точки.",0,0,0,0,0,0
ukr_train_track1_02115,Вечірнє київське повітря пахне свободою,0,0,0,0,0,0
ukr_train_track1_02116,"Пить з бабушкой, втіхаря курить з двоюродом і швагром.",0,0,0,0,0,0
ukr_train_track1_02117,"Бо тут планувалося те саме, якщо не гірше.",0,0,0,0,0,0
ukr_train_track1_02118,"Солодких снів та доброго ранку, птасі ♡♡♡",0,0,0,0,0,0
ukr_train_track1_02119,#моєвперше @ #VovaNata хата ,0,0,0,0,0,0
ukr_train_track1_02120,опшет я мала догачкувати шапку а не бесідувати про порно в твіторі.,0,0,0,0,0,0
ukr_train_track1_02121,цього тижня я буду нянею:)),0,0,0,0,0,0
ukr_train_track1_02122,у мене вийшло без операцій смс і реєстрацій,0,0,0,0,0,0
ukr_train_track1_02123,На Донці завжди красиві заходи сонця,0,0,0,0,0,0
ukr_train_track1_02124,"Снилося, що мій дядя Вася балотується в президенти.",0,0,0,0,0,0
ukr_train_track1_02125,та борнтудаєвіча до Ендрю походу.,0,0,0,0,0,0
ukr_train_track1_02126," я знаю і те, і інше, просто в мінусах я вже впевнилась, а з плюсами ще вагаюсь)) ",0,0,0,0,0,0
ukr_train_track1_02127,Пруфпік нашого пса в кабінці)),0,0,0,0,0,0
ukr_train_track1_02128,Вованада пішов стригтись 2год тому і зник.,0,0,0,0,0,0
ukr_train_track1_02129,- Шо ти там робиш?,0,0,0,0,0,0
ukr_train_track1_02130,"Автоматизовано все, лкрім збору урожаю",0,0,0,0,0,0
ukr_train_track1_02131,"Сильна людина говорить те, що думає.",0,0,0,0,0,0
ukr_train_track1_02132,"#Євромайдан #Львів скандує ""Україна-це Європа"" #зараз #Euromaidan #Lviv #now ",0,0,0,0,0,0
ukr_train_track1_02133,"Подобається Міша і Юркеш, але вважаю, що Міші перемога більш потрібна, тому за нього
#хфактор",0,0,0,0,0,0
ukr_train_track1_02134,"-хто ми? 
-*вся толпа* пііідараси",0,0,0,0,0,0
ukr_train_track1_02135,"На мене друзі ображаються, бо я занадто швидко піднімаю трубку і вони не встигають насолодитися моїм рінгтоном",0,0,0,0,0,0
ukr_train_track1_02136,сьогодні не було з ким говорити,0,0,0,0,0,0
ukr_train_track1_02137,"знайома розшерює фотку з інсти в вк, а з вк розшерений пост з інсти рошерює в фб",0,0,0,0,0,0
ukr_train_track1_02138,"не лякайся, але скажу тобі правду. ти тут виглядаєш на свій вік:D
(а ще ти все ще красуня)",0,0,0,0,0,0
ukr_train_track1_02139,"Їла сушений кріп, читала книжки.",0,0,0,0,0,0
ukr_train_track1_02140,"о, тіпікал копеїшник,
я тебе вчора бачила, а ти мене не впізнав",0,0,0,0,0,0
ukr_train_track1_02141,Сьогодні відчув на собі цілющу силу настільних ігор.,0,0,0,0,0,0
ukr_train_track1_02142,">>> У Києві скасували парад 9 травня через ""розквіт"" сепаратизму.",0,0,0,0,0,0
ukr_train_track1_02143,Сьодьня в нидільній проповіді наш батюшка говорив про гріх содомії.,0,0,0,0,0,0
ukr_train_track1_02144,"Романтична різдвяна  комендія ""Лист до М"" ",0,0,0,0,0,0
ukr_train_track1_02145,Спікся і це вже…,0,0,0,0,0,0
ukr_train_track1_02146,"гарних снів, любі.
сьогодні був чудовий день, та й завтра, впевнена, буде шикарний.
гуд найт.",0,0,0,0,0,0
ukr_train_track1_02147,"Ну і фіг з ним, дедукція то не моє",0,0,0,0,0,0
ukr_train_track1_02148,Мені сьогодні Ів скинув пост з вакансіями;),0,0,0,0,0,0
ukr_train_track1_02149,"Я хочу собі кольца, але шось руки не дозодять купити",0,0,0,0,0,0
ukr_train_track1_02150,"Шукаю нову роботу
архітектора і нове місце
роботи (Львів)!",0,0,0,0,0,0
ukr_train_track1_02151,"В мене,наприклад, є пару найкращих подруг. . .",0,0,0,0,0,0
ukr_train_track1_02152,"Поверніть мене до піанобоя, пліз",0,0,0,0,0,0
ukr_train_track1_02153,"Кицька розляглась так, наче вона вже давно в нас живе))",0,0,0,0,0,0
ukr_train_track1_02154,"Камінг аут: не пам'ятаю жодної ситуації, яку б охарактеризувала б як ""страшно"".",0,0,0,0,0,0
ukr_train_track1_02155,Новий альбом Колоса з #Фіолет,0,0,0,0,0,0
ukr_train_track1_02156,"Муза ся скінчила,став на репіт © #ТерміналБ RT : Найтемнішу ніч змінить ранок.",0,0,0,0,0,0
ukr_train_track1_02157,"- не забивай дурницю головов
#зрозмов",0,0,0,0,0,0
ukr_train_track1_02158,"Їхала додому і думала там всього один мішок книжок, який треба перебрати/роздарувати.",0,0,0,0,0,0
ukr_train_track1_02159,Вирішила піти з першої роботи бо банально не вистачає часу.,0,0,0,0,0,0
ukr_train_track1_02160,Переглядаю В ПРЯМОМУ ЕФІРІ в #Periscope: Оскар паб в Черкасах,0,0,0,0,0,0
ukr_train_track1_02161,- Що у тебе в універі цікавого є?,0,0,0,0,0,0
ukr_train_track1_02162,"гірше, коли спочатку квіточка, а потім заекскрементизований борщ. а буває шо і два борщі. мірозданіє любить шутить.",0,0,0,0,0,0
ukr_train_track1_02163, банальність - це не погано.,0,0,0,0,0,0
ukr_train_track1_02164,малій якийсь крем на основі антибіотиків приписали.,0,0,0,0,0,0
ukr_train_track1_02165,"бо кажут шо повнометражка гірше за сіріал, а я ж тільки повнометражку.",0,0,0,0,0,0
ukr_train_track1_02166, я вчора з козячого робила.,0,0,0,0,0,0
ukr_train_track1_02167,бабуси перша правнука на її ж день народження народилася:),0,0,0,0,0,0
ukr_train_track1_02168,"у мене чолочка булаа
і не було мішків під очимаа",0,0,0,0,0,0
ukr_train_track1_02169,"У поїзді щось стукнуло-грюкнуло; діти в сусідньому купе:
– Что это было??",0,0,0,0,0,0
ukr_train_track1_02170,"""б'ю байдики."" - моє життєве положення, хоббі і професійне захоплення.",0,0,0,0,0,0
ukr_train_track1_02171,"Ще думаю, шо треба потрясти всяких культорологів на цю тему.",0,0,0,0,0,0
ukr_train_track1_02172,"Мій рюкзак завжди був шаражним, є ним і буде",0,0,0,0,0,0
ukr_train_track1_02173, мені здається щось з репертуару gаrbаgе завше має місце.від mіlk до І thіnk І'm pаrаnoіd,0,0,0,0,0,0
ukr_train_track1_02174,"#ядонор RT"": На Пекарській, 65 можна здати кров для постраждалих  #Євромайдан #Львів""",0,0,0,0,0,0
ukr_train_track1_02175,"Я насправді можу підібрати красиві слова, але тоді мені самій здається дещо нещирим.",0,0,0,0,0,0
ukr_train_track1_02176, та то я про трансляцію. якраз заглючило було,0,0,0,0,0,0
ukr_train_track1_02177,Просила хліб у сусідній кімнаті.,0,0,0,0,0,0
ukr_train_track1_02178,"ше канєшно в ісландію хочу, але то вже після тернополя.",0,0,0,0,0,0
ukr_train_track1_02179,"Так дико дивився товстий дядя в туалеті Мегамаркету як я перескакував в свіжі шкарпетки, як то я пересмикнував, а не перевзувався бгг.",0,0,0,0,0,0
ukr_train_track1_02180,"одногрупники з історії терплять мій гумор, і їх можна любити хоча б за це.",0,0,0,0,0,0
ukr_train_track1_02181,Але є і інші схожі і не гірші.,0,0,0,0,0,0
ukr_train_track1_02182,я в них бачу вихад.,0,0,0,0,0,0
ukr_train_track1_02183,"Кльово, коли в компанії хлопці за вас порвуть будь-кого.",0,0,0,0,0,0
ukr_train_track1_02184,Почула у вар'ятах жарти про лгбт.,0,0,0,0,0,0
ukr_train_track1_02185,я в Арсені:) тільки побачила твіт),0,0,0,0,0,0
ukr_train_track1_02186,треба поспать або подивитись серіал,0,0,0,0,0,0
ukr_train_track1_02187,Краси вам і смакоти в стрічку.,0,0,0,0,0,0
ukr_train_track1_02188,Наєм з Лєщєнко вже зіскочити не дадуть!,0,0,0,0,0,0
ukr_train_track1_02189,Проїхався ровером зі Львова в Пустомити.,0,0,0,0,0,0
ukr_train_track1_02190,"Рано їсти, поки що не хочу.",0,0,0,0,0,0
ukr_train_track1_02191,ща як ворвуться два луччі коментатори твітора ггг,0,0,0,0,0,0
ukr_train_track1_02192," а на виборах все погано.
найвища явка по обухову, а тут голосують за пр.",0,0,0,0,0,0
ukr_train_track1_02193,а я Наталія Галинівна... але це якось вже не дуже звучить,0,0,0,0,0,0
ukr_train_track1_02194,"ахаха, Вова сам зробить. ти поліцію викликай, бо шото це на педофілію смахувати починає..",0,0,0,0,0,0
ukr_train_track1_02195," найгірше, коли в тебе окуляри і ти не встигаєш ще їх зняти ;с",0,0,0,0,0,0
ukr_train_track1_02196,Ось тобі туман вкриває все місто мантрою жаху.,0,0,0,0,0,0
ukr_train_track1_02197,"ти навіть не задумуєшся, що люди, котрих ти зустрів тут, в інтернеті, настільки допомогли тобі стати особистістю.",0,0,0,0,0,0
ukr_train_track1_02198,"цілий день твічу всяку ваніль, бо їм поцілунки. не зважайте)",0,0,0,0,0,0
ukr_train_track1_02199,Ніколи не бачила батюшок на випускни.,0,0,0,0,0,0
ukr_train_track1_02200,"І не захотіла лишитись ще на місяць, як вигідно було школі.",0,0,0,0,0,0
ukr_train_track1_02201,"Відкривали сезон м‘яса на грилі з новими друзями Audrey Honavar 
Jaideep Honavar & Aolani.",0,0,0,0,0,0
